COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2012,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2013,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2014,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2015,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2016,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2017,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2018,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2019,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2020,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2021,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2022,25.244,,,
Qatar,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2023,25.244,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2010,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2011,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2012,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2013,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2014,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2015,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2016,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2017,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2018,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2019,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2020,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2021,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2022,101.5,,,
Kuwait,Crude oil,Reserve,Crude oil reserves,B b,Organization of the Petroleum Exporting Countries,2023,101.5,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2010,7.564383561643836,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2011,7.564383561643836,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2012,7.543715846994536,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2013,8.076712328767123,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2014,7.413698630136986,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2015,7.263013698630137,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2016,7.633879781420765,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2017,7.1726027397260275,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2018,7.2027397260273975,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2019,8.498630136986302,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2020,6.491803278688525,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2021,5.695890410958904,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2022,6.208219178082191,,,
Oman,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil and Gas,2023,6.208219178082191,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2010,835,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2011,1001,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2012,1066,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2013,1070.6,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2014,1106.5,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2015,1199.1,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2016,1195.5,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2017,1146.7,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2018,1165.3,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2019,1136.5,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2020,1088.8,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2021,1114.7,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2022,1101,,,
Qatar,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Organization of the Petroleum Exporting Countries,2023,1101,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2010,256.068,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2011,260.851,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2012,290.157,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2013,284.604,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2014,274.807,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2015,282.99300000000005,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2016,296.864,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2017,308.69,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2018,376.9906774944317,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2019,347.8881930526114,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2020,335.39,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2021,352.6638070124808,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2022,357.70295498675114,,,
Kuwait,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Ministry of Oil,2023,365.5522788066437,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2010,3242.6,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2011,4352.3,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2012,3888.3,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2013,3348.8,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2014,3796.4,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2015,3744.6,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2016,3223.2,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2017,4862.1,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2018,6123.6,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2019,5762.4,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2020,5226.4,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2021,6000,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2022,6244.1,,,
Oman,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2023,6999.2,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2010,4015,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2011,2920,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2012,3650,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2013,3613.5,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2014,3650,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2015,3540.4999999999995,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2016,3832.5,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2017,4927.5,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2018,4307,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2019,4051.5,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2020,3403.8,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2021,4307,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2022,3357.9999999999995,,,
Qatar,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2023,3357.9999999999995,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2010,46070.3,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2011,49967.405,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2012,67970.81776,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2013,66456.21941,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2014,65243.70255,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2015,66052.19069,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2016,67769.473536,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2017,68813.815,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2018,73262.8,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2019,70439.98125,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2020,65050.704999999994,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2021,68738.52436989246,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2022,71955.29561653225,,,
Kuwait,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2023,78085.34552764017,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2010,966.2,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2011,1133.3,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2012,1331.8,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2013,1568.9,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2014,1760.8,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2015,1914.6,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2016,2182.5,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2017,2275.9,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2018,1665.8,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2019,927.2,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2020,2760.2,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2021,2683,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2022,2865.6,,,
Oman,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,National Center for Statistices and Information,2023,3129.4,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2010,730,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2011,1095,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2012,988.2,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2013,1021.9999999999999,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2014,1168,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2015,1095,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2016,1444.94794503,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2017,1606.0000000000002,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2018,1788.5000000000002,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2019,1861.4999999999998,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2020,1830,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2021,1642.5,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2022,2080.5,,,
Qatar,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Organization of Arab Petroleum Exporting Countries,2023,2080.5,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2010,1805.9,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2011,1895.2,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2012,1965.4,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2013,2073,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2014,2182.8,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2015,1807,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2016,2231,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2017,2302,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2018,2387,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2019,2464,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2020,2291.16,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2021,2266.33291216,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2022,2384.207700236,,,
Kuwait,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Ministry of Oil,2023,2559,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2010,16234.1,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2011,23265,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2012,23475.5,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2013,21736.5,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2014,25356.1,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2015,26106.5,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2016,25742.5,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2017,25501.8,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2018,27072.1,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2019,28142.6,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2020,23187.6,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2021,26434.9,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2022,29407,,,
Oman,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,National Center for Statistices and Information,2023,26653.9,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2010,16425,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2011,15695,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2012,15372,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2013,13870,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2014,13870,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2015,14782.5,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2016,16605.36986166,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2017,16461.5,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2018,15038.000000000002,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2019,14198.5,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2020,11862.5,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2021,17593,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2022,16790,,,
Qatar,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Organization of Arab Petroleum Exporting Countries,2023,16790,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2010,19074.9,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2011,18750.05,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2012,18713.58,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2013,20640.75,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2014,20918.15,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2015,17434.805045833335,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2016,20617.236188499995,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2017,18063.611442083336,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2018,16534.5,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2019,22246.75,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2020,18674.452123924733,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2021,22263.175,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2022,23256.020147257426,,,
Kuwait,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Ministry of Oil,2023,27687.386329301076,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2010,15937.4,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2011,16478.9,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2012,18402.399999999998,,,
Oman,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,National Center for Statistices and Information,2013,19661.3,,,
